1	0.0
21	0.015599966049194336
41	0.0
61	0.031200170516967773
81	0.015599966049194336
101	0.2184004783630371
121	0.24960064888000488
141	0.5148007869720459
161	0.40560078620910645
181	0.32760071754455566
201	0.32760024070739746
221	0.7176010608673096
241	0.9048013687133789
261	0.6396012306213379
281	1.2012019157409668
301	0.8268015384674072
321	1.3884024620056152
341	1.6848030090332031
361	1.591202735900879
381	1.5600030422210693
401	1.076401948928833
421	1.4976027011871338
441	2.199604034423828
461	2.152803897857666
481	1.7472033500671387
501	2.0904035568237305
521	1.5444025993347168
541	3.2604057788848877
561	2.4024040699005127
581	3.0888054370880127
601	2.2152037620544434
621	2.324403762817383
641	3.010805368423462
661	4.399207830429077
681	3.822006940841675
701	2.6988046169281006
721	3.4164061546325684
741	5.288409233093262
761	2.9640052318573
781	4.0716071128845215
801	3.7596065998077393
821	5.382009267807007
841	4.5864081382751465
861	4.586407899856567
881	6.552011489868164
901	4.539608001708984
921	5.05440878868103
941	3.8064064979553223
961	5.116808891296387
981	5.070008754730225
1001	3.0888054370880127
